,time,num_0,CPU_usage_0,RAM_usage_0,num_1,CPU_usage_1,RAM_usage_1,num_2,CPU_usage_2,RAM_usage_2,CPU,RAM
149,53,30584.0,0.10470253360001622,0.06254531686666111,22664.0,0.1065076932499973,0.049823213999991615,843.0,0.003731368833333361,0.0020670508166666744,0.2149415956833469,0.1144355816833194
150,54,32497.0,0.10066393390833928,0.0672988988499984,27013.0,0.1158449054333038,0.07912761316415577,945.0,0.003799941750000034,0.0013803949333333406,0.22030878109164306,0.1478069069474875
151,55,56655.0,0.20358764543331342,0.14083881908332846,34006.0,0.1411763997416481,0.10688303058332921,2218.0,0.020798002833333575,0.010121964974999752,0.3655620480082951,0.2578438146416574
152,56,39696.0,0.1525548051166679,0.10941051785617138,43442.0,0.2055559334499981,0.3342275167476029,570.0,0.0022916572666666635,0.0014124148833333328,0.3604023958333326,0.44505044948710765
153,57,20986.0,0.0560450322416706,0.029455924141667054,11014.0,0.04350881316666922,0.04242780574999986,574.0,0.002057878875,0.000884185333333331,0.10161172428333982,0.07276791522500026
154,58,25968.0,0.07588269147500205,0.05231587969472655,31804.0,0.05591841787500921,0.07580447916415206,759.0,0.0029569082833333506,0.001018107016666668,0.1347580176333446,0.12913846587554528
155,59,26465.0,0.11375334610833243,0.061979871066646826,18926.0,0.07468438619166974,0.06167314783331466,1173.0,0.005096955250000045,0.0014762636750000249,0.1935346875500022,0.1251292825749615
156,60,22417.0,0.09992958598332297,0.04722258901665905,30436.0,0.10358561306666646,0.0784356384141576,2775.0,0.01225013497500001,0.003256590950000095,0.2157653340249894,0.12891481838081675
157,61,26602.0,0.07667153975833436,0.11671749158331278,34266.0,0.10753576666661267,0.09379472849999353,662.0,0.002838531083333333,0.0015669180500000027,0.18704583750828035,0.21207913813330628
158,62,16526.0,0.0705294443083356,0.04040441911665821,15778.0,0.04964133384999915,0.027872354830827433,723.0,0.0028532675750000034,0.0010160802666666613,0.12302404573333477,0.0692928542141523
159,63,16429.0,0.06917624310000285,0.03788798606666157,29275.0,0.08840119102500586,0.048358926499992246,754.0,0.0035281269250000235,0.0010956285250000044,0.16110556105000873,0.08734254109165382
160,64,15442.0,0.062496461325001564,0.0375545719166589,16006.0,0.05054569025000121,0.03403432266415944,907.0,0.004105708733333362,0.0011888642750000021,0.11714786030833614,0.07277775885581834
161,65,14147.0,0.05346497055833501,0.029700937733330803,23386.0,0.08499891416667103,0.05111586616665358,873.0,0.0045267077000000185,0.0010481182166666696,0.14299059242500606,0.08186492211665106
162,66,19356.0,0.08354649365000703,0.04443278329999059,19114.0,0.05921620568334759,0.0296691799975003,1080.0,0.0045456057500000285,0.0018133544333333578,0.14730830508335466,0.07591531773082426
163,67,11832.0,0.03423663277500447,0.02366109240091848,10469.0,0.0363265653249991,0.020342490666666633,764.0,0.0030311367416666914,0.0009697969833333347,0.07359433484167027,0.04497338005091845
164,68,33136.0,0.146359267774979,0.07525965894211464,26304.0,0.06704113603334334,0.05008607966414406,5631.0,0.027832967433334743,0.019485192933332823,0.24123337124165709,0.14483093153959153
165,69,14375.0,0.059655458341668556,0.034352027599998766,18409.0,0.07104566566667038,0.040021354333325126,1040.0,0.003909740050000013,0.001674789816666681,0.13461086405833897,0.07604817174999058
166,70,21006.0,0.08997147860832672,0.05907458309999365,20179.0,0.06196406751666998,0.03483198199749167,5288.0,0.028945315583333454,0.02698981434166545,0.18088086170833018,0.12089637943915077
167,71,4619.0,0.007791782741666368,0.006930549083333124,14845.0,0.03326911077499619,0.03288760558333116,21556.0,0.1220996393166234,0.12837227470004764,0.16316053283328597,0.1681904293667119
168,72,29351.0,0.11120458431665683,0.08700097420000528,33469.0,0.10422997474997911,0.06947084649746474,34818.0,0.2033769170832492,0.22170868079997763,0.4188114761498852,0.37818050149744764
169,73,55090.0,0.21474731166665564,0.1147852361166527,25341.0,0.08976116491665688,0.056777807333312905,49736.0,0.2878353112831993,0.3207871938664541,0.5923437878665118,0.4923502373164197
170,74,46425.0,0.1357454713250058,0.11193121274998603,39434.0,0.09472431860000649,0.09121274724749406,52837.0,0.30371719975818684,0.3390592409747512,0.5341869896831991,0.5422032009722313
171,75,19904.0,0.06550589714999569,0.05255830784167753,25944.0,0.07488011615833555,0.07580978591668172,62859.0,0.3551965362831612,0.38544916074159724,0.4955825495914925,0.5138172544999565
172,76,5028.0,0.010779791866666558,0.00896912994999976,20275.0,0.0445925902000023,0.06489601441418952,76308.0,0.43369081574977814,0.48178057323354107,0.48906319781644697,0.5556457175977303
173,77,13242.0,0.039535056524999446,0.02974172748703302,39315.0,0.10998577724995812,0.11416807591673891,71967.0,0.410530127499795,0.4617334459334445,0.5600509612747526,0.6056432493372165
174,78,39885.0,0.13105320014169655,0.09553395332393579,14413.0,0.03400335059999928,0.03728718149749892,58891.0,0.33664678141649906,0.37825122491652896,0.5017033321581948,0.5110723597379637
175,79,26616.0,0.0740335214666752,0.07770185329613559,20051.0,0.05352303269167105,0.0512417627499902,57312.0,0.32757677083317266,0.3665969855831623,0.4551333249915189,0.4955406016292881
176,80,37980.0,0.10100548842503525,0.1252673864112495,34056.0,0.11554790966662043,0.0911813345808644,51054.0,0.2922714253415283,0.32618604791644107,0.508824823433184,0.5426347689085549
177,81,42064.0,0.11622637686669567,0.10606661198045458,30220.0,0.09478096616665638,0.08116164083333152,48353.0,0.2765533466248667,0.31044660717480876,0.48756068965821875,0.49767485998859484
178,82,36380.0,0.09218898368335761,0.08551682426666683,37688.0,0.11111755884998138,0.11155128016419014,47691.0,0.2696088233415431,0.30119989429982563,0.47291536587488203,0.49826799873068256
179,83,32201.0,0.09246148824167882,0.07465890885000374,31384.0,0.11778245890826855,0.09848161641668259,53083.0,0.3022137388498499,0.3379066260997517,0.5124576859997974,0.5110471513664381
180,84,17400.0,0.06777624952499006,0.03958721690000188,13444.0,0.04251878411666731,0.04588437758083551,56444.0,0.32373401968317395,0.3643442938164821,0.4340290533248313,0.44981588829731944
181,85,28238.0,0.10042361290000612,0.07141039055666085,31714.0,0.07442346091667229,0.0802703114999974,57824.0,0.32248055048318347,0.34915548476642805,0.4973276242998619,0.5008361868230863
182,86,17306.0,0.06571536176666974,0.04412309884833075,20953.0,0.04218827843333202,0.059419895247500486,59836.0,0.34340131155816084,0.385912576283215,0.4513049517581626,0.48945557037904625
183,87,17811.0,0.061971646224985855,0.07410583030000371,6331.0,0.014573404408334203,0.013060326499999775,68261.0,0.38960089541646653,0.43985286411672114,0.4661459460497866,0.5270190209167246
184,88,12270.0,0.044807931208334255,0.03766283308333352,9561.0,0.03212668028333787,0.03451655583083473,67222.0,0.38402682161646984,0.43427936495836866,0.46096143310814197,0.5064587538725369
185,89,12112.0,0.041104409208333414,0.03579153601666781,13649.0,0.02440817191666818,0.030990682750000526,64293.0,0.3673289993914796,0.41592521574997515,0.4328415805164812,0.48270743451664344
186,90,17684.0,0.05978383564166261,0.05924724581667093,39961.0,0.0473892940166774,0.06330986066417556,50580.0,0.288638546008195,0.32462318470811563,0.395811675666535,0.44718029118896213
187,91,20103.0,0.06018659435832091,0.2167824282000624,19013.0,0.048442303241672056,0.0694994556666686,67351.0,0.3802228458414736,0.4217664236666975,0.48885174344146654,0.7080483075334285
188,92,33640.0,0.10264926097498477,0.2743204800668396,14254.0,0.019474879533330724,0.04510582816416218,69017.0,0.3943519401997973,0.445382804833404,0.5164760807081128,0.7648091130644058
189,93,6654.0,0.015713207283333357,0.013866474383333965,22769.0,0.07613923508333696,0.04893992583331232,71262.0,0.4071413436247896,0.4607726438667856,0.49899378599145994,0.5235790440834319
190,94,5807.0,0.0168531005916685,0.010161416183333428,11772.0,0.030891783016668752,0.025592561497498428,77278.0,0.44057094549976983,0.497929355983573,0.4883158291081071,0.5336833336644049
191,95,8375.0,0.02102355536666944,0.024365164650000635,33474.0,0.05646950130002397,0.040132946833322615,71646.0,0.4086451595581228,0.4614998211834539,0.4861382162248162,0.5259979326667772
192,0,28016.0,0.06779412435000878,0.03739366737700762,61813.0,0.21445607664146193,0.31154206291637276,50733.0,0.2894060299748593,0.327351993033103,0.57165623096633,0.6762877233264833
193,1,13700.0,0.05717035150833531,0.023924402490037765,14097.0,0.04223930108334297,0.03577821941416412,53941.0,0.3078282882665156,0.34798230779975825,0.40723794085819387,0.40768492970396014
194,2,10928.0,0.03330654364167225,0.017915193072927403,23271.0,0.05551076537501388,0.057031424747487514,70113.0,0.39822344809979743,0.4486782371500887,0.4870407571164836,0.5236248549705036
195,3,21179.0,0.01954235439166722,0.01269938666317467,27014.0,0.10068878738333888,0.14801803158333549,56471.0,0.3206032075081738,0.3613678021831404,0.4408343492831799,0.5220852204296506
196,4,30288.0,0.10080580418335217,0.07088117546366095,13154.0,0.0455918797083332,0.03318399891416794,60638.0,0.34227134958316036,0.38444093155822967,0.4886690334748457,0.48850610593605853
197,5,8188.0,0.02568901515000285,0.016264564202877068,10536.0,0.037488903666671895,0.01989542841666732,68580.0,0.39195745824980055,0.4434876862000657,0.4551353770664753,0.47964767881961007
198,6,22439.0,0.08554760254168293,0.03835997607599034,52285.0,0.20003142084991055,0.31054962949740217,70874.0,0.4050240242081254,0.4577282263751105,0.6906030475997189,0.8066378319485029
199,7,9489.0,0.023326438491667496,0.018539365176818496,28804.0,0.09622058665830256,0.14981744641665912,77288.0,0.4423659276747773,0.49740015889189226,0.5619129528247474,0.6657569704853699
200,8,21001.0,0.0724598855750219,0.07708493732987035,28043.0,0.10199820561663703,0.16177699324755365,70025.0,0.40132762884146617,0.44850007661674524,0.5757857200331251,0.6873620071941693
201,9,6677.0,0.017035738775000298,0.01000041289038334,23105.0,0.0602793493333429,0.0657987077499889,81233.0,0.4668025415247699,0.5220534139086337,0.544117629633113,0.5978525345490059
202,10,20317.0,0.028681342608334073,0.008771352746688558,19198.0,0.02182663554166768,0.02373531033082535,62471.0,0.3576002132081546,0.4002696791749287,0.4081081913581564,0.43277634225244266
203,11,6501.0,0.012944220624999407,0.007959052559991492,19383.0,0.053483435525003245,0.036293918416668756,87377.0,0.5155554096747895,0.5640635875502633,0.5819830658247922,0.6083165585269237
204,12,16141.0,0.045486197150003516,0.057909006332349945,27986.0,0.08387801131667033,0.06640187983081626,86253.0,0.49683602973307694,0.557569578883781,0.6262002381997508,0.6818804650469472
205,13,20918.0,0.0774532685500067,0.04031199561507275,22817.0,0.07180631491667677,0.06828019633332301,55003.0,0.314264888008177,0.36294331873311814,0.4635244714748604,0.47153551068151395
206,14,10090.0,0.03490476182500219,0.019530607569104193,31729.0,0.048801369016690424,0.04195005541414125,48089.0,0.27343023933320126,0.3151200967831013,0.35713637017489386,0.37660075976634677
207,15,7400.0,0.017113932516667544,0.010969966522799737,11715.0,0.04062706252500217,0.02160627350000085,15988.0,0.09001335467497751,0.08660014894164565,0.14775434971664722,0.11917638896444624
208,16,32582.0,0.08997811383335862,0.06697965286116908,19015.0,0.09676963224999537,0.0468862160808378,7556.0,0.024530219650002138,0.016024930349999647,0.2112779657333561,0.12989079929200653
209,17,26890.0,0.06876362561666559,0.0348774217166765,8530.0,0.02024507558333359,0.01233981824999951,5982.0,0.008226313708333103,0.005293554983332502,0.09723501490833227,0.052510794950008516
210,18,31146.0,0.07452545123334084,0.07034962712085008,17236.0,0.04609581162500942,0.026656121497497628,9455.0,0.03586189508333943,0.03898533714166611,0.15648315794168968,0.1359910857600138
211,19,33770.0,0.07756538434999427,0.07314398519847873,28231.0,0.08087966860835924,0.045807992166642976,6473.0,0.012748210033333011,0.009102288724998723,0.17119326299168655,0.12805426609012044
212,20,16286.0,0.026633542941672222,0.026194159557335388,16135.0,0.027553497733335413,0.020311965164166425,6032.0,0.010508951891666542,0.0074845471833331345,0.06469599256667417,0.05399067190483495
213,21,14609.0,0.03051624357500327,0.025099417516284233,21966.0,0.05405020008335352,0.028891618749999376,5599.0,0.007582365308333153,0.005978916008332759,0.09214880896668995,0.05996995227461637
214,22,32444.0,0.04424917277500389,0.030066173302158623,24122.0,0.032586917016670346,0.031350646580829644,5307.0,0.012790323533333307,0.0120245012249998,0.08962641332500755,0.07344132110798808
215,23,17666.0,0.04689484818333703,0.031239632462866696,11357.0,0.02127052755000027,0.01923790153333458,1357.0,0.006281085516666734,0.0048251451666667155,0.07444646125000402,0.05530267916286799
216,24,40190.0,0.13134011475003715,0.07313056768329654,15206.0,0.050645232641673144,0.03396349024749765,711.0,0.0035490711416666758,0.0032955020583333326,0.185534418533377,0.11038955998912754
217,25,15563.0,0.03360677995000185,0.020096583705787464,5913.0,0.020380558083333743,0.010942301283334076,732.0,0.0034716230916666587,0.0030161926083333455,0.05745896112500225,0.03405507759745489
218,26,13169.0,0.03549402386667259,0.01611989996584525,14903.0,0.028786515958331222,0.036453682914159256,899.0,0.0036236697000000114,0.0025755083000000094,0.06790420952500383,0.055149091180004516
219,27,15581.0,0.041883784683340745,0.02188851701493057,5821.0,0.010431347358333174,0.01739789168333384,1383.0,0.009123954608333366,0.004726113866666665,0.061439086650007295,0.04401252256493107
220,28,40911.0,0.06287048269165225,0.06439014715906739,12059.0,0.017453482308333323,0.014459251830831372,1397.0,0.005705267583333364,0.005387218558333366,0.08602923258331895,0.08423661754823213
221,29,36933.0,0.12654254031667997,0.06636692564524932,37262.0,0.11657388658326624,0.07627809599995698,1769.0,0.009904503016666613,0.0082206295666666,0.2530209299166128,0.1508656512118729
222,30,14514.0,0.04303312474166905,0.02226404286068663,28662.0,0.06852740976665336,0.05978588908081343,1002.0,0.004465299533333363,0.00375671225000002,0.11602583404165578,0.08580664419150007
223,31,27410.0,0.07188097057499057,0.05073784749440789,9995.0,0.020898818358331517,0.02893217500000136,875.0,0.0035842444333333513,0.0027962502583333444,0.09636403336665543,0.0824662727527426
224,32,18165.0,0.04261680000000495,0.0350692171422196,32362.0,0.13227066566666715,0.296510619830867,767.0,0.003402371499999998,0.003373467983333333,0.1782898371666721,0.33495330495641995
225,33,31519.0,0.09428440428332745,0.0551636829788411,18404.0,0.07663100933333526,0.04816610933332382,986.0,0.004361169175000003,0.003776572833333319,0.1752765827916627,0.10710636514549823
226,34,23936.0,0.0620083326333442,0.07046341353478926,24297.0,0.08177782204166953,0.06369142574748614,1254.0,0.005306374500000029,0.003860363016666651,0.14909252917501375,0.13801520229894204
227,35,12720.0,0.03266562812500837,0.01949867830983824,16367.0,0.034282192466665855,0.016444591249998905,1781.0,0.006600783166666752,0.004981470233333357,0.07354860375834096,0.04092473979317051
228,36,17321.0,0.05359499367500957,0.03230307291366687,7727.0,0.030415550116666683,0.026240912664168094,1509.0,0.006692819725000065,0.005305101358333275,0.09070336351667632,0.06384908693616825
229,37,12129.0,0.024916730283331235,0.0145864385925328,9398.0,0.02851604783333305,0.016493818700000492,1250.0,0.0055770340083333425,0.004496238350000009,0.059009812124997625,0.035576495642533304
230,38,8146.0,0.018081608091665372,0.010407589650565846,5802.0,0.012768359016666658,0.0058715480808336235,2127.0,0.008846215741666894,0.006367893366666728,0.03969618284999892,0.0226470310980662
231,39,10314.0,0.030182592425002652,0.017248045075585153,7463.0,0.026178275024999528,0.014089555500000382,2087.0,0.009098901508333165,0.006724193425000007,0.06545976895833534,0.03806179400058555
232,40,25311.0,0.08624730799164224,0.0409628057841623,10806.0,0.05863800291666673,0.0365310149725006,1298.0,0.0055949824166666865,0.0037605526833333538,0.15048029332497564,0.08125437343999625
233,41,27220.0,0.09926415644165816,0.05472325312730974,4485.0,0.018889053416665802,0.010723887416666642,2058.0,0.011133224433333207,0.008989505816666656,0.12928643429165718,0.07443664636064305
234,42,17768.0,0.04521165422500659,0.026612261971063114,7752.0,0.01969090462499847,0.01171691816416618,3794.0,0.014802161333333357,0.011727956699999955,0.0797047201833384,0.050057136835229256
235,43,11924.0,0.02924512975833382,0.02261914267188469,2598.0,0.009727349916666869,0.0036259087499999976,1281.0,0.005945974341666705,0.004410924883333363,0.0449184540166674,0.030655976305218047
236,44,19516.0,0.05161067853333793,0.022980235314613098,7929.0,0.0382788931666666,0.032478505497500906,1027.0,0.004653413283333351,0.003958760574999962,0.0945429849833379,0.05941750138711397
237,45,4831.0,0.008234747291666518,0.006141042254141329,6393.0,0.02025440749999834,0.005378004083333984,798.0,0.00415944286666668,0.0028471864833333315,0.03264859765833154,0.014366232820808643
238,46,13065.0,0.0244977508500006,0.015353230115602556,2409.0,0.010497605600000213,0.0033488214975000174,1224.0,0.005861850833333391,0.003861674866666681,0.0408572072833342,0.022563726479769255
239,47,15052.0,0.05231070517499302,0.027791711677614656,3630.0,0.012938998025000094,0.003548739333333358,1271.0,0.005846307891666676,0.003600152599999987,0.07109601109165979,0.034940603610948
240,48,15394.0,0.04269460825833862,0.017068996099653767,17856.0,0.07451345441667138,0.04698870033082565,747.0,0.0038627573999999967,0.002940543475000002,0.12107082007501,0.06699823990547941
241,49,10006.0,0.01248560558333245,0.010062278763405739,4323.0,0.009268878750000095,0.004736737000000283,964.0,0.00417029926666669,0.003619342299999994,0.025924783599999234,0.01841835806340602
242,50,15585.0,0.03320890070833149,0.01998630294378324,11550.0,0.028352235541666198,0.014687628333334833,876.0,0.003996129250000016,0.0028198715583333325,0.06555726549999771,0.0374938028354514
243,51,13672.0,0.01949662293333539,0.03181064645875939,10434.0,0.04037024441666941,0.024687652580831655,1325.0,0.006102626583333353,0.0035553778166666932,0.06596949393333816,0.06005367685625773
244,52,11663.0,0.022709926333336856,0.02735917239996801,10917.0,0.04610907575000103,0.023506397830833928,1365.0,0.006720894749999959,0.003743406633333328,0.07553989683333784,0.05460897686413527
245,53,9441.0,0.016478359058332778,0.010449533703192387,15347.0,0.053126312749999204,0.02440182541666598,1000.0,0.004921325925000031,0.0033992737833333352,0.07452599773333202,0.0382506329031917
246,54,8021.0,0.015593761533333425,0.016466398643165778,4896.0,0.025195261850000178,0.018118026914167133,1039.0,0.005104764000000038,0.003758920466666672,0.04589378738333364,0.03834334602399958
247,55,18952.0,0.04950534882501091,0.0948505688976444,9154.0,0.04029778577499775,0.044099880999997634,1032.0,0.005183304833333375,0.0037351522333333134,0.09498643943334203,0.14268560213097534
248,56,8155.0,0.016080539625000456,0.015299141112458907,4217.0,0.011789826333333359,0.01745111491416647,669.0,0.003150247166666664,0.00289391284999999,0.031020613125000474,0.03564416887662537
249,57,43967.0,0.11915306202501032,0.18311965792190066,29688.0,0.10214243499997866,0.11412955266667685,869.0,0.004087149341666683,0.003711952341666651,0.22538264636665564,0.30096116293024416
250,58,10911.0,0.024816559208333245,0.021343121179975867,14651.0,0.027828883541661707,0.05007764233082629,865.0,0.004392106541666681,0.0031086582999999917,0.05703754929166163,0.07452942181080215
251,59,25176.0,0.08892304049166716,0.055130244297677315,14856.0,0.037447859916662884,0.06385226633334416,1046.0,0.004724999333333365,0.0030415933833333455,0.1310958997416634,0.12202410401435482
252,60,13367.0,0.031162852866671708,0.021984714309515336,14050.0,0.028200394916665768,0.063615984080842,1608.0,0.00820748253333315,0.004928190283333295,0.06757073031667063,0.09052888867369065
253,61,10279.0,0.02566447759166815,0.04373691539949104,21179.0,0.05476909666666676,0.0695895379999801,876.0,0.004192018508333337,0.0028800049249999974,0.08462559276666824,0.11620645832447114
254,62,18855.0,0.06027224129167288,0.055034964089381216,21278.0,0.05603699068333874,0.07077381408086206,1131.0,0.005347623166666717,0.0035526487833333334,0.12165685514167834,0.1293614269535766
255,63,21951.0,0.0665331833000024,0.03437467981988433,7743.0,0.025168068108332282,0.01233783533333387,1227.0,0.006922973083333327,0.0037819678000000434,0.09862422449166801,0.05049448295321825
256,64,10368.0,0.030869376591670127,0.01989788292786191,15241.0,0.027432273083331765,0.03278605008083299,1308.0,0.008798281974999895,0.005678780191666643,0.06709993165000179,0.05836271320036154
257,65,36808.0,0.14016243897499253,0.09867991804037947,22165.0,0.05432420666666523,0.07275015425000296,50096.0,0.28537151009152867,0.3204694195581206,0.47985815573318646,0.49189949184850307
258,66,11947.0,0.032270565891667845,0.02269990318057699,12170.0,0.021512223124998755,0.01796563924749974,60034.0,0.342846706566495,0.38603890232488525,0.39662949558316163,0.426704444752962
259,67,19793.0,0.057149517191669164,0.040071458878579186,9523.0,0.016731917833332926,0.009287459166666468,60152.0,0.3437298662664919,0.38542653946655453,0.41761130129149393,0.4347854575118002
260,68,29181.0,0.1024084185333136,0.09037492043576757,14715.0,0.040148550249995724,0.02906907799749915,56376.0,0.3216820427915071,0.3624593416831437,0.4642390115748164,0.4819033401164104
261,69,32212.0,0.09635900842498535,0.10868069662571207,23117.0,0.09011109008332992,0.05652368250000918,63849.0,0.3669308853748203,0.4134705774999712,0.5534009838831355,0.5786749566256925
262,70,18208.0,0.040092528000008405,0.06086627645736645,9742.0,0.032391032016663684,0.024039308747500432,42243.0,0.24130127166655582,0.27035081575821684,0.3137848316832279,0.3552564009630837
263,71,26243.0,0.09212588577501044,0.08290934189937095,31323.0,0.11090757844164524,0.0959975235000084,1126.0,0.005073528233333377,0.0029755677000000203,0.20810699244998906,0.18188243309937938
264,72,27369.0,0.11574942329166858,0.08216245128123896,29716.0,0.12628776374998638,0.09141803991415759,1060.0,0.006140105066666672,0.004896445033333321,0.24817729210832162,0.17847693622872987
265,73,19450.0,0.07618148153334062,0.07969406653043207,39563.0,0.18387674091663947,0.11604030008333105,1060.0,0.006057783766666666,0.004614440049999977,0.26611600621664677,0.20034880666376312
266,74,59408.0,0.20591856337500747,0.16500663645855704,66641.0,0.2109566368748302,0.18804479866418042,1106.0,0.005002420416666694,0.0031137864000000083,0.42187762066650436,0.35616522152273744
267,75,53085.0,0.14972114011674362,0.1889940141726717,38859.0,0.12683593566662166,0.12473867375002991,1074.0,0.004661897958333353,0.00364291914166665,0.28121897374169863,0.31737560706436824
268,76,24092.0,0.07505499131668301,0.08198580193617327,54079.0,0.17197632016656542,0.1778775469975515,7794.0,0.051126690758333246,0.08544729455000664,0.2981580022415817,0.34531064348373147
269,77,15125.0,0.01950875716666401,0.033572633765564956,49259.0,0.1543775436665892,0.1232382064166961,851.0,0.0040301419250000055,0.0037251485333333074,0.1779164427582532,0.16053598871559438
270,78,9104.0,0.02157431933333387,0.02557311401369382,55707.0,0.1828768241831623,0.16558218283094153,1171.0,0.004735679658333368,0.0033419481750000053,0.2091868231748296,0.19449724501963536
271,79,15016.0,0.0586471639416694,0.03704864978023086,54794.0,0.16909441869154007,0.14327765683341404,1352.0,0.00663532589166668,0.004842866033333283,0.23437690852487617,0.1851691726469782
272,80,7239.0,0.013604462958333634,0.008273938557999655,45153.0,0.155003430999894,0.13494822349755506,965.0,0.004092285166666682,0.003015126924999997,0.17270017912489433,0.1462372889805547
273,81,15182.0,0.028847021516659407,0.028195945906142113,50763.0,0.1999249484999154,0.15273725616666525,1116.0,0.00484318528333337,0.004057239675000013,0.23361515529990814,0.18499044174780738
274,82,3945.0,0.007375703333333077,0.006013840934849733,31717.0,0.11184521568331418,0.07818854408083059,1478.0,0.006343317758333363,0.0041690990333332996,0.12556423677498063,0.08837148404901363
275,83,16886.0,0.021308366216662124,0.030154289570817592,29060.0,0.10973311335832847,0.08264175216666209,2101.0,0.00978208980833333,0.00890975148333327,0.1408235693833239,0.12170579322081294
276,84,7104.0,0.015310620750000357,0.010735661578049912,28141.0,0.1152727708333313,0.0764153610808108,3826.0,0.018734435500000087,0.02349489178333272,0.14931782708333174,0.11064591444219343
277,85,5118.0,0.009622007249999738,0.008045445391491449,30068.0,0.11053507900000471,0.07017400783331099,1218.0,0.005213378258333346,0.005970016633333407,0.1253704645083378,0.08418946985813583
278,86,4055.0,0.007197966883333073,0.006860863672516392,19577.0,0.08901863726667024,0.04760769199748842,851.0,0.0035030020833333535,0.002059227200000016,0.09971960623333669,0.05652778287000483
279,87,3666.0,0.00639754839166644,0.005037436969574754,23994.0,0.09029463624166423,0.050415440666647354,1379.0,0.004649297000000035,0.0030900820500000085,0.10134148163333069,0.05854295968622211
280,88,4394.0,0.007806016391666394,0.005906849055691437,23372.0,0.08976505278333957,0.056038348247472905,1250.0,0.004376414033333342,0.0030908040999999974,0.1019474832083393,0.06503600140316433
281,89,6815.0,0.01346888770833417,0.01122267861309184,17922.0,0.061014470083355546,0.049297310666663874,639.0,0.002351425225000003,0.0019064720666666741,0.07683478301668972,0.06242646134642238
282,90,4989.0,0.009311579416666521,0.0066961784121749544,49508.0,0.09445627093332148,0.08028385524747439,973.0,0.003757839666666684,0.0023209292833333527,0.1075256900166547,0.08930096294298269
283,91,5355.0,0.011271222433333148,0.007228189175141111,20207.0,0.06809698635833968,0.03476886249998774,946.0,0.0036260569333333575,0.002360933966666689,0.08299426572500619,0.04435798564179554
284,92,13503.0,0.022991143191663416,0.026303687678688438,26061.0,0.05998551133331878,0.05569273558083461,785.0,0.002834157533333335,0.0017892169500000152,0.08581081205831553,0.08378564020952306
285,93,22280.0,0.0374717202333389,0.04674818194977936,40558.0,0.13154409750007753,0.09475760108330888,895.0,0.003225187366666668,0.0025521794000000144,0.17224100510008308,0.14405796243308827
286,94,16232.0,0.02437425335000201,0.03041678590629546,30190.0,0.11437893368336383,0.07345881633080494,958.0,0.003687757750000023,0.0026554743166666947,0.14244094478336586,0.10653107655376709
287,95,13472.0,0.028160252183335545,0.0223822192914608,42542.0,0.10871025227498385,0.06189406641667614,817.0,0.0032777407833333547,0.0020474714833333503,0.14014824524165276,0.0863237571914703
288,0,9348.0,0.0226812571750022,0.021336183683268846,44375.0,0.14145240508334123,0.07821828874832581,11714.0,0.034887074749999,0.02155988149999998,0.19902073700834244,0.12111435393159464
289,1,20624.0,0.05043788994167448,0.052391308744524155,39876.0,0.2038673339999974,0.24682539549920965,16678.0,0.05243115942499883,0.02503158221666616,0.3067363833666707,0.3242482864604
290,2,14273.0,0.03424361745000834,0.03789303186568443,20176.0,0.08320557387499453,0.05535432874749192,1303.0,0.004847516675000031,0.0017470810833333508,0.1222967080000029,0.09499444169650968
291,3,4658.0,0.00893261597499969,0.00781921744936648,17924.0,0.07885829935834046,0.03913693008332037,623.0,0.0026511321666666675,0.0011976261666666683,0.0904420475000068,0.04815377369935352
292,4,7416.0,0.015620362533333964,0.017290838794433806,22078.0,0.09341955055833638,0.05127158941415043,684.0,0.002789054416666663,0.0010477381166666716,0.11182896750833701,0.06961016632525091
293,5,12330.0,0.02082405835000164,0.05020872655354691,26298.0,0.07384896416669386,0.04362788041665129,378.0,0.0012963867749999985,0.0007690612166666651,0.09596940929169549,0.09460566818686487
294,6,7428.0,0.018603769900000507,0.010836659077766543,30300.0,0.09764592343335088,0.05531830649747068,616.0,0.0022943364249999936,0.0008350537666666621,0.11854402975835139,0.06699001934190389
295,7,19714.0,0.029439124416665127,0.095041134523577,26940.0,0.07291862810836267,0.04169815566664583,1481.0,0.004416813875000002,0.0025969454833333675,0.10677456640002779,0.13933623567355619
296,8,7981.0,0.016369090375001377,0.0253693996918113,36436.0,0.12577021216665113,0.17362211149754422,750.0,0.0016521895083333345,0.0010623838666666636,0.14379149204998584,0.2000538950560222
297,9,15080.0,0.01917881186667156,0.03390969771002783,12103.0,0.05350786558333391,0.030902632249995135,447.0,0.001603952533333334,0.0011381374666666634,0.0742906299833388,0.06595046742668963
298,10,6017.0,0.014087287391666991,0.009180708535483107,37647.0,0.08021137087504951,0.0574663929141493,1140.0,0.0038806752500000147,0.001755775783333335,0.0981793335167165,0.06840287723296574
299,11,11057.0,0.02888610840833655,0.01949941893760135,33118.0,0.09977315752500036,0.04920000549997965,477.0,0.001919630891666666,0.0008354650499999952,0.13057889682500357,0.06953488948758099
300,12,9570.0,0.021589491758336583,0.019341603750601212,19292.0,0.07395964540000867,0.0463430738308303,435.0,0.0017289140083333301,0.0010162460333333328,0.09727805116667859,0.06670092361476485
